45.4667,9.2,45.05,7.66667,1.58894
45.4667,9.2,43.7667,11.25,2.66317
45.4667,9.2,40.6833,14.7833,7.35214
45.4667,9.2,38.1167,13.3667,8.44888
45.4667,9.2,37.5,15.1,9.91352
45.4667,9.2,44.4167,8.95,1.07935
45.4667,9.2,41.1333,16.85,8.79206
45.4667,9.2,44.4833,11.3333,2.34905
45.4667,9.2,45.45,11,1.80008
45.4667,9.2,42.4667,14.2167,5.84525
45.4667,9.2,39.2167,9.11667,6.25056
45.4667,9.2,45.4386,12.3267,3.12679
45.4667,9.2,38.1833,15.5667,9.67375
45.4667,9.2,45.7833,9.08333,0.337474
45.4667,9.2,41.0667,14.3333,6.761
45.4667,9.2,45.6486,13.78,4.58361
45.4667,9.2,43.7167,10.3833,2.11253
45.4667,9.2,40.4761,17.2297,9.45421
45.4667,9.2,45.6833,9.71667,0.560258
45.4667,9.2,38.1,15.65,9.79134
45.4667,9.2,45.6667,12.245,3.05156
45.4667,9.2,44.6667,10.9167,1.89392
45.4667,9.2,44.8,10.3333,1.31487
45.4667,9.2,40.3833,18.1833,10.3218
45.4667,9.2,43.55,10.3167,2.21823
45.4667,9.2,41.45,15.5667,7.52782
45.4667,9.2,43.1333,12.3667,3.93348
45.4667,9.2,44.4175,12.2011,3.17922
45.4667,9.2,44.8333,11.5833,2.46605
45.4667,9.2,37.0667,15.3,10.3812
45.4667,9.2,40.7272,8.56028,4.78242
45.4667,9.2,46.0619,13.2422,4.08582
45.4667,9.2,41.3167,16.2833,8.20951
45.4667,9.2,46.0667,11.1333,2.0243
45.4667,9.2,40.6333,17.9333,9.98159
45.4667,9.2,45.4667,8.63333,0.566667
45.4667,9.2,43.6333,13.5,4.67452
45.4667,9.2,46.5333,11.4,2.44495
45.4667,9.2,38.9,16.5833,9.88103
45.4667,9.2,43.4167,11.8833,3.3768
45.4667,9.2,37.8,12.4333,8.32059
45.4667,9.2,44.9,8.2,1.1494
45.4667,9.2,40.6333,15.8,8.18053
45.4667,9.2,36.9167,14.7333,10.1843
45.4667,9.2,42.3667,13.3667,5.19337
45.4667,9.2,41.1333,14.75,7.04133
45.4667,9.2,42.1,11.8,4.25376
45.4667,9.2,39.0833,17.1333,10.1826
45.4667,9.2,43.3167,11.35,3.04056
45.4667,9.2,41.5667,14.65,6.70168
45.4667,9.2,40.9167,9.51667,4.56101
45.4667,9.2,45.7333,7.33333,1.88562
45.4667,9.2,38.6667,16.1,9.68762
45.4667,9.2,45.4167,11.8833,2.6838
45.4667,9.2,44.2833,8.5,1.37487
45.4667,9.2,37.4833,14.0667,9.34976
45.4667,9.2,45.55,11.55,2.35148
45.4667,9.2,45.945,13.5978,4.42371
45.4667,9.2,42.4,12.85,4.76728
45.4667,9.2,42.7667,11.1333,3.32081
45.4667,9.2,46.5167,11.3667,2.40768
45.4667,9.2,44.0167,10.15,1.73349
45.4667,9.2,39.5611,8.89944,5.9132
45.4667,9.2,41.4667,12.8667,5.42627
45.4667,9.2,45.3167,8.41667,0.797565
45.4667,9.2,46.145,12.2214,3.0966
45.4667,9.2,45.1167,10.0333,0.903849
45.4667,9.2,39.9031,8.59194,5.59674
45.4667,9.2,45.15,10.8,1.63104
45.4667,9.2,43.8833,11.1,2.47325
45.4667,9.2,37.5667,14.2667,9.38515
45.4667,9.2,43.8333,10.4833,2.07719
45.4667,9.2,42.4167,12.1,4.20862
45.4667,9.2,39.4578,8.74056,6.02643
45.4667,9.2,41.2833,16.4167,8.3415
45.4667,9.2,45.1667,9.16667,0.301846
45.4667,9.2,45.0167,9.66667,0.648289
45.4667,9.2,45.5833,9.26667,0.134371
45.4667,9.2,45.9333,8.53333,0.813769
45.4667,9.2,44.0633,12.5808,3.66052
45.4667,9.2,41.2167,16.2833,8.26051
45.4667,9.2,43.15,13.7167,5.07614
45.4667,9.2,40.3167,9.35,5.15218
45.4667,9.2,44.9,8.61667,0.813258
45.4667,9.2,40.6667,16.6,8.82043
45.4667,9.2,43.9167,10.9,2.30054
45.4667,9.2,44.7167,10.6,1.58824
45.4667,9.2,41.6333,13.3167,5.62507
45.4667,9.2,43.8833,8.05,1.9569
45.4667,9.2,39.9256,9.65722,5.55994
45.4667,9.2,39.3114,8.535,6.1911
45.4667,9.2,40.9,9.1,4.56776
45.4667,9.2,38.0167,12.4833,8.14142
45.4667,9.2,45.0667,11.7833,2.61412
45.4667,9.2,42.65,13.7,5.30882
45.4667,9.2,46.1667,9.86667,0.966667
45.4667,9.2,39.8758,9.54167,5.60126
45.4667,9.2,45.5667,8.05,1.15434
45.4667,9.2,39.3,16.25,9.36644
45.4667,9.2,44.3833,7.53333,1.98781
45.4667,9.2,42.85,13.5667,5.09065
45.4667,9.2,40.9,14.7833,7.21305
45.4667,9.2,42.35,14.1667,5.86356
45.4667,9.2,42.5667,12.6167,4.48147
45.4667,9.2,45.8,8.83333,0.495536
45.4667,9.2,44.2236,12.0528,3.11184
45.4667,9.2,45.85,9.38333,0.424918
45.4667,9.2,39.1672,8.52222,6.3358
45.4667,9.2,43.3,13.45,4.77042
45.4667,9.2,44.1167,9.83333,1.49118
45.4667,9.2,43.9,12.9167,4.03337
45.4667,9.2,45.9639,12.6575,3.49307
45.4667,9.2,45.3167,9.5,0.33541
45.4667,9.2,45.55,10.25,1.0533
45.4667,9.2,37.3167,13.5667,9.2461
40.8333,14.25,41.9,12.4833,2.06371
40.8333,14.25,45.4667,9.2,6.85349
40.8333,14.25,45.05,7.66667,7.81796
40.8333,14.25,43.7667,11.25,4.19577
40.8333,14.25,40.6833,14.7833,0.554025
40.8333,14.25,38.1167,13.3667,2.85667
40.8333,14.25,37.5,15.1,3.44
40.8333,14.25,44.4167,8.95,6.39768
40.8333,14.25,41.1333,16.85,2.61725
40.8333,14.25,44.4833,11.3333,4.6722
40.8333,14.25,45.45,11,5.64589
40.8333,14.25,42.4667,14.2167,1.63367
40.8333,14.25,39.2167,9.11667,5.38189
40.8333,14.25,45.4386,12.3267,4.99077
40.8333,14.25,38.1833,15.5667,2.95907
40.8333,14.25,45.7833,9.08333,7.1552
40.8333,14.25,41.0667,14.3333,0.247768
40.8333,14.25,45.6486,13.78,4.83816
40.8333,14.25,43.7167,10.3833,4.82335
40.8333,14.25,40.4761,17.2297,3.00106
40.8333,14.25,45.6833,9.71667,6.6388
40.8333,14.25,38.1,15.65,3.07101
40.8333,14.25,45.6667,12.245,5.2327
40.8333,14.25,44.6667,10.9167,5.07992
40.8333,14.25,44.8,10.3333,5.57447
40.8333,14.25,40.3833,18.1833,3.95899
40.8333,14.25,43.55,10.3167,4.78031
40.8333,14.25,41.45,15.5667,1.45392
40.8333,14.25,43.1333,12.3667,2.9727
40.8333,14.25,44.4175,12.2011,4.12846
40.8333,14.25,44.8333,11.5833,4.8074
40.8333,14.25,37.0667,15.3,3.91028
40.8333,14.25,40.7272,8.56028,5.69071
40.8333,14.25,46.0619,13.2422,5.32485
40.8333,14.25,41.3167,16.2833,2.08999
40.8333,14.25,46.0667,11.1333,6.09109
40.8333,14.25,40.6333,17.9333,3.68876
40.8333,14.25,45.4667,8.63333,7.28112
40.8333,14.25,43.6333,13.5,2.89871
40.8333,14.25,46.5333,11.4,6.37279
40.8333,14.25,38.9,16.5833,3.03022
40.8333,14.25,43.4167,11.8833,3.50353
40.8333,14.25,37.8,12.4333,3.53573
40.8333,14.25,44.9,8.2,7.28974
40.8333,14.25,40.6333,15.8,1.56285
40.8333,14.25,36.9167,14.7333,3.94638
40.8333,14.25,42.3667,13.3667,1.76957
40.8333,14.25,41.1333,14.75,0.583095
40.8333,14.25,42.1,11.8,2.75807
40.8333,14.25,39.0833,17.1333,3.37285
40.8333,14.25,43.3167,11.35,3.81798
40.8333,14.25,41.5667,14.65,0.835332
40.8333,14.25,40.9167,9.51667,4.73407
40.8333,14.25,45.7333,7.33333,8.47645
40.8333,14.25,38.6667,16.1,2.84902
40.8333,14.25,45.4167,11.8833,5.1583
40.8333,14.25,44.2833,8.5,6.70559
40.8333,14.25,37.4833,14.0667,3.35501
40.8333,14.25,45.55,11.55,5.43479
40.8333,14.25,45.945,13.5978,5.15311
40.8333,14.25,42.4,12.85,2.10106
40.8333,14.25,42.7667,11.1333,3.66761
40.8333,14.25,46.5167,11.3667,6.3729
40.8333,14.25,44.0167,10.15,5.19072
40.8333,14.25,39.5611,8.89944,5.49973
40.8333,14.25,41.4667,12.8667,1.52142
40.8333,14.25,45.3167,8.41667,7.35718
40.8333,14.25,46.145,12.2214,5.68587
40.8333,14.25,45.1167,10.0333,6.01059
40.8333,14.25,39.9031,8.59194,5.73402
40.8333,14.25,45.15,10.8,5.52595
40.8333,14.25,43.8833,11.1,4.38463
40.8333,14.25,37.5667,14.2667,3.26671
40.8333,14.25,43.8333,10.4833,4.81537
40.8333,14.25,42.4167,12.1,2.6701
40.8333,14.25,39.4578,8.74056,5.67857
40.8333,14.25,41.2833,16.4167,2.2129
40.8333,14.25,45.1667,9.16667,6.67967
40.8333,14.25,45.0167,9.66667,6.20542
40.8333,14.25,45.5833,9.26667,6.88448
40.8333,14.25,45.9333,8.53333,7.66096
40.8333,14.25,44.0633,12.5808,3.6358
40.8333,14.25,41.2167,16.2833,2.06915
40.8333,14.25,43.15,13.7167,2.37727
40.8333,14.25,40.3167,9.35,4.92716
40.8333,14.25,44.9,8.61667,6.94782
40.8333,14.25,40.6667,16.6,2.3559
40.8333,14.25,43.9167,10.9,4.55296
40.8333,14.25,44.7167,10.6,5.32943
40.8333,14.25,41.6333,13.3167,1.22927
40.8333,14.25,43.8833,8.05,6.90959
40.8333,14.25,39.9256,9.65722,4.68163
40.8333,14.25,39.3114,8.535,5.91418
40.8333,14.25,40.9,9.1,5.15043
40.8333,14.25,38.0167,12.4833,3.32486
40.8333,14.25,45.0667,11.7833,4.89955
40.8333,14.25,42.65,13.7,1.8981
40.8333,14.25,46.1667,9.86667,6.90348
40.8333,14.25,39.8758,9.54167,4.80471
40.8333,14.25,45.5667,8.05,7.80029
40.8333,14.25,39.3,16.25,2.52014
40.8333,14.25,44.3833,7.53333,7.59711
40.8333,14.25,42.85,13.5667,2.12929
40.8333,14.25,40.9,14.7833,0.537484
40.8333,14.25,42.35,14.1667,1.51895
40.8333,14.25,42.5667,12.6167,2.38164
40.8333,14.25,45.8,8.83333,7.34902
40.8333,14.25,44.2236,12.0528,4.04002
40.8333,14.25,45.85,9.38333,6.98938
40.8333,14.25,39.1672,8.52222,5.96518
40.8333,14.25,43.3,13.45,2.59315
40.8333,14.25,44.1167,9.83333,5.50338
40.8333,14.25,43.9,12.9167,3.34398
40.8333,14.25,45.9639,12.6575,5.37203
40.8333,14.25,45.3167,9.5,6.53168
40.8333,14.25,45.55,10.25,6.18441
40.8333,14.25,37.3167,13.5667,3.58244
45.05,7.66667,41.9,12.4833,5.75524
45.05,7.66667,45.4667,9.2,1.58894
45.05,7.66667,40.8333,14.25,7.81796
45.05,7.66667,43.7667,11.25,3.80621
45.05,7.66667,40.6833,14.7833,8.34953
45.05,7.66667,38.1167,13.3667,8.97558
45.05,7.66667,37.5,15.1,10.5951
45.05,7.66667,44.4167,8.95,1.4311
45.05,7.66667,41.1333,16.85,9.98368
45.05,7.66667,44.4833,11.3333,3.7102
45.05,7.66667,45.45,11,3.35725
45.05,7.66667,42.4667,14.2167,7.04103
45.05,7.66667,39.2167,9.11667,6.01085
45.05,7.66667,45.4386,12.3267,4.67618
45.05,7.66667,38.1833,15.5667,10.4671
45.05,7.66667,45.7833,9.08333,1.59522
45.05,7.66667,41.0667,14.3333,7.76604
45.05,7.66667,45.6486,13.78,6.14257
45.05,7.66667,43.7167,10.3833,3.02623
45.05,7.66667,40.4761,17.2297,10.6006
45.05,7.66667,45.6833,9.71667,2.1456
45.05,7.66667,38.1,15.65,10.5847
45.05,7.66667,45.6667,12.245,4.61968
45.05,7.66667,44.6667,10.9167,3.27253
45.05,7.66667,44.8,10.3333,2.67836
45.05,7.66667,40.3833,18.1833,11.5056
45.05,7.66667,43.55,10.3167,3.04508
45.05,7.66667,41.45,15.5667,8.68159
45.05,7.66667,43.1333,12.3667,5.07579
45.05,7.66667,44.4175,12.2011,4.57834
45.05,7.66667,44.8333,11.5833,3.92265
45.05,7.66667,37.0667,15.3,11.0454
45.05,7.66667,40.7272,8.56028,4.41418
45.05,7.66667,46.0619,13.2422,5.66664
45.05,7.66667,41.3167,16.2833,9.39067
45.05,7.66667,46.0667,11.1333,3.61267
45.05,7.66667,40.6333,17.9333,11.1764
45.05,7.66667,45.4667,8.63333,1.05264
45.05,7.66667,43.6333,13.5,6.00289
45.05,7.66667,46.5333,11.4,4.01722
45.05,7.66667,38.9,16.5833,10.8319
45.05,7.66667,43.4167,11.8833,4.52195
45.05,7.66667,37.8,12.4333,8.67661
45.05,7.66667,44.9,8.2,0.554025
45.05,7.66667,40.6333,15.8,9.25516
45.05,7.66667,36.9167,14.7333,10.7745
45.05,7.66667,42.3667,13.3667,6.30002
45.05,7.66667,41.1333,14.75,8.09406
45.05,7.66667,42.1,11.8,5.07808
45.05,7.66667,39.0833,17.1333,11.1901
45.05,7.66667,43.3167,11.35,4.0708
45.05,7.66667,41.5667,14.65,7.80388
45.05,7.66667,40.9167,9.51667,4.52846
45.05,7.66667,45.7333,7.33333,0.7603
45.05,7.66667,38.6667,16.1,10.5768
45.05,7.66667,45.4167,11.8833,4.23258
45.05,7.66667,44.2833,8.5,1.13235
45.05,7.66667,37.4833,14.0667,9.91032
45.05,7.66667,45.55,11.55,3.91539
45.05,7.66667,45.945,13.5978,5.99826
45.05,7.66667,42.4,12.85,5.82146
45.05,7.66667,42.7667,11.1333,4.15107
45.05,7.66667,46.5167,11.3667,3.98009
45.05,7.66667,44.0167,10.15,2.68974
45.05,7.66667,39.5611,8.89944,5.62562
45.05,7.66667,41.4667,12.8667,6.31508
45.05,7.66667,45.3167,8.41667,0.795997
45.05,7.66667,46.145,12.2214,4.6845
45.05,7.66667,45.1167,10.0333,2.3676
45.05,7.66667,39.9031,8.59194,5.22945
45.05,7.66667,45.15,10.8,3.13493
45.05,7.66667,43.8833,11.1,3.62614
45.05,7.66667,37.5667,14.2667,9.97799
45.05,7.66667,43.8333,10.4833,3.06821
45.05,7.66667,42.4167,12.1,5.15644
45.05,7.66667,39.4578,8.74056,5.6944
45.05,7.66667,41.2833,16.4167,9.52629
45.05,7.66667,45.1667,9.16667,1.50453
45.05,7.66667,45.0167,9.66667,2.00028
45.05,7.66667,45.5833,9.26667,1.68655
45.05,7.66667,45.9333,8.53333,1.23749
45.05,7.66667,44.0633,12.5808,5.01224
45.05,7.66667,41.2167,16.2833,9.43087
45.05,7.66667,43.15,13.7167,6.34133
45.05,7.66667,40.3167,9.35,5.02375
45.05,7.66667,44.9,8.61667,0.961769
45.05,7.66667,40.6667,16.6,9.95078
45.05,7.66667,43.9167,10.9,3.42621
45.05,7.66667,44.7167,10.6,2.95221
45.05,7.66667,41.6333,13.3167,6.60274
45.05,7.66667,43.8833,8.05,1.22803
45.05,7.66667,39.9256,9.65722,5.49748
45.05,7.66667,39.3114,8.535,5.80393
45.05,7.66667,40.9,9.1,4.39055
45.05,7.66667,38.0167,12.4833,8.52456
45.05,7.66667,45.0667,11.7833,4.1167
45.05,7.66667,42.65,13.7,6.49316
45.05,7.66667,46.1667,9.86667,2.46717
45.05,7.66667,39.8758,9.54167,5.50342
45.05,7.66667,45.5667,8.05,0.643342
45.05,7.66667,39.3,16.25,10.3313
45.05,7.66667,44.3833,7.53333,0.67987
45.05,7.66667,42.85,13.5667,6.29682
45.05,7.66667,40.9,14.7833,8.23829
45.05,7.66667,42.35,14.1667,7.03847
45.05,7.66667,42.5667,12.6167,5.538
45.05,7.66667,45.8,8.83333,1.38694
45.05,7.66667,44.2236,12.0528,4.46328
45.05,7.66667,45.85,9.38333,1.89392
45.05,7.66667,39.1672,8.52222,5.94467
45.05,7.66667,43.3,13.45,6.0423
45.05,7.66667,44.1167,9.83333,2.35914
45.05,7.66667,43.9,12.9167,5.37448
45.05,7.66667,45.9639,12.6575,5.07382
45.05,7.66667,45.3167,9.5,1.85263
45.05,7.66667,45.55,10.25,2.63128
45.05,7.66667,37.3167,13.5667,9.727
43.7667,11.25,41.9,12.4833,2.23731
43.7667,11.25,45.4667,9.2,2.66317
43.7667,11.25,40.8333,14.25,4.19577
43.7667,11.25,45.05,7.66667,3.80621
43.7667,11.25,40.6833,14.7833,4.6895
43.7667,11.25,38.1167,13.3667,6.03347
43.7667,11.25,37.5,15.1,7.35484
43.7667,11.25,44.4167,8.95,2.39008
43.7667,11.25,41.1333,16.85,6.18825
43.7667,11.25,44.4833,11.3333,0.721495
43.7667,11.25,45.45,11,1.7018
43.7667,11.25,42.4667,14.2167,3.239
43.7667,11.25,39.2167,9.11667,5.0253
43.7667,11.25,45.4386,12.3267,1.98862
43.7667,11.25,38.1833,15.5667,7.05742
43.7667,11.25,45.7833,9.08333,2.95996
43.7667,11.25,41.0667,14.3333,4.09841
43.7667,11.25,45.6486,13.78,3.15319
43.7667,11.25,43.7167,10.3833,0.868108
43.7667,11.25,40.4761,17.2297,6.82531
43.7667,11.25,45.6833,9.71667,2.45453
43.7667,11.25,38.1,15.65,7.17434
43.7667,11.25,45.6667,12.245,2.14477
43.7667,11.25,44.6667,10.9167,0.959745
43.7667,11.25,44.8,10.3333,1.38132
43.7667,11.25,40.3833,18.1833,7.71479
43.7667,11.25,43.55,10.3167,0.958152
43.7667,11.25,41.45,15.5667,4.89904
43.7667,11.25,43.1333,12.3667,1.28377
43.7667,11.25,44.4175,12.2011,1.15247
43.7667,11.25,44.8333,11.5833,1.11754
43.7667,11.25,37.0667,15.3,7.82895
43.7667,11.25,40.7272,8.56028,4.05867
43.7667,11.25,46.0619,13.2422,3.03928
43.7667,11.25,41.3167,16.2833,5.59794
43.7667,11.25,46.0667,11.1333,2.30296
43.7667,11.25,40.6333,17.9333,7.38138
43.7667,11.25,45.4667,8.63333,3.12041
43.7667,11.25,43.6333,13.5,2.25395
43.7667,11.25,46.5333,11.4,2.77073
43.7667,11.25,38.9,16.5833,7.22003
43.7667,11.25,43.4167,11.8833,0.723609
43.7667,11.25,37.8,12.4333,6.08288
43.7667,11.25,44.9,8.2,3.25376
43.7667,11.25,40.6333,15.8,5.52452
43.7667,11.25,36.9167,14.7333,7.6848
43.7667,11.25,42.3667,13.3667,2.53777
43.7667,11.25,41.1333,14.75,4.38001
43.7667,11.25,42.1,11.8,1.75507
43.7667,11.25,39.0833,17.1333,7.51979
43.7667,11.25,43.3167,11.35,0.460977
43.7667,11.25,41.5667,14.65,4.04969
43.7667,11.25,40.9167,9.51667,3.33571
43.7667,11.25,45.7333,7.33333,4.3827
43.7667,11.25,38.6667,16.1,7.03793
43.7667,11.25,45.4167,11.8833,1.76737
43.7667,11.25,44.2833,8.5,2.79811
43.7667,11.25,37.4833,14.0667,6.88578
43.7667,11.25,45.55,11.55,1.80839
43.7667,11.25,45.945,13.5978,3.20269
43.7667,11.25,42.4,12.85,2.10423
43.7667,11.25,42.7667,11.1333,1.00678
43.7667,11.25,46.5167,11.3667,2.75247
43.7667,11.25,44.0167,10.15,1.12805
43.7667,11.25,39.5611,8.89944,4.81786
43.7667,11.25,41.4667,12.8667,2.81134
43.7667,11.25,45.3167,8.41667,3.22959
43.7667,11.25,46.145,12.2214,2.56906
43.7667,11.25,45.1167,10.0333,1.81735
43.7667,11.25,39.9031,8.59194,4.68964
43.7667,11.25,45.15,10.8,1.45469
43.7667,11.25,43.8833,11.1,0.190029
43.7667,11.25,37.5667,14.2667,6.89495
43.7667,11.25,43.8333,10.4833,0.76956
43.7667,11.25,42.4167,12.1,1.59531
43.7667,11.25,39.4578,8.74056,4.98636
43.7667,11.25,41.2833,16.4167,5.73249
43.7667,11.25,45.1667,9.16667,2.51004
43.7667,11.25,45.0167,9.66667,2.01729
43.7667,11.25,45.5833,9.26667,2.68959
43.7667,11.25,45.9333,8.53333,3.47487
43.7667,11.25,44.0633,12.5808,1.3635
43.7667,11.25,41.2167,16.2833,5.64242
43.7667,11.25,43.15,13.7167,2.54258
43.7667,11.25,40.3167,9.35,3.93859
43.7667,11.25,44.9,8.61667,2.86686
43.7667,11.25,40.6667,16.6,6.18324
43.7667,11.25,43.9167,10.9,0.380789
43.7667,11.25,44.7167,10.6,1.15109
43.7667,11.25,41.6333,13.3167,2.97022
43.7667,11.25,43.8833,8.05,3.20213
43.7667,11.25,39.9256,9.65722,4.15825
43.7667,11.25,39.3114,8.535,5.21735
43.7667,11.25,40.9,9.1,3.58333
43.7667,11.25,38.0167,12.4833,5.88078
43.7667,11.25,45.0667,11.7833,1.40515
43.7667,11.25,42.65,13.7,2.69248
43.7667,11.25,46.1667,9.86667,2.77013
43.7667,11.25,39.8758,9.54167,4.24935
43.7667,11.25,45.5667,8.05,3.67151
43.7667,11.25,39.3,16.25,6.70456
43.7667,11.25,44.3833,7.53333,3.76748
43.7667,11.25,42.85,13.5667,2.49143
43.7667,11.25,40.9,14.7833,4.54997
43.7667,11.25,42.35,14.1667,3.24251
43.7667,11.25,42.5667,12.6167,1.81873
43.7667,11.25,45.8,8.83333,3.15828
43.7667,11.25,44.2236,12.0528,0.923716
43.7667,11.25,45.85,9.38333,2.79727
43.7667,11.25,39.1672,8.52222,5.34749
43.7667,11.25,43.3,13.45,2.24895
43.7667,11.25,44.1167,9.83333,1.45926
43.7667,11.25,43.9,12.9167,1.67199
43.7667,11.25,45.9639,12.6575,2.60938
43.7667,11.25,45.3167,9.5,2.33773
43.7667,11.25,45.55,10.25,2.04457
43.7667,11.25,37.3167,13.5667,6.85343
40.6833,14.7833,41.9,12.4833,2.60198
40.6833,14.7833,45.4667,9.2,7.35214
40.6833,14.7833,40.8333,14.25,0.554025
40.6833,14.7833,45.05,7.66667,8.34953
40.6833,14.7833,43.7667,11.25,4.6895
40.6833,14.7833,38.1167,13.3667,2.93167
40.6833,14.7833,37.5,15.1,3.19904
40.6833,14.7833,44.4167,8.95,6.92572
40.6833,14.7833,41.1333,16.85,2.11509
40.6833,14.7833,44.4833,11.3333,5.13249
40.6833,14.7833,45.45,11,6.08562
40.6833,14.7833,42.4667,14.2167,1.8712
40.6833,14.7833,39.2167,9.11667,5.85339
